date,z,direction,rank,half_life,breakdown,n_halted,gross_ret,net_ret,fees,impact,borrow,gross_exposure
2022-09-23,0.6916683315891042,-1,0,5.047435063105759,False,0,0.0016135125888740226,0.0016037536721606105,0.8576842312229618,0.033540444639187046,96.69794245825926,0.9951641122859031
2022-09-26,1.0706397733838278,-1,0,5.047435063105759,False,0,-0.0037438151374804057,-0.0037537663607474176,2.5874130683055805,0.17212545141173305,96.75269415040346,0.9957160097623061
2022-09-27,0.3881658388905988,0,0,5.047435063105759,False,0,0.0053841142316324725,0.005020523514588326,1491.2520261234768,2048.0560206831715,96.5991236348193,0.9941680174156512
2022-09-28,1.3387347983684335,0,0,5.047435063105759,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,2.0937535465243324,-1,0,5.047435063105759,False,0,0.0,-0.0003482845872129893,1508.4838295987813,1974.3620425311115,0.0,0.0
2022-09-30,2.177171795329412,-1,0,5.047435063105759,False,0,-0.0021238321733888623,-0.00213401293769007,3.7939785208033254,0.2748723627645504,97.73879212851016,1.0056558863991878
2022-10-03,1.906772205447066,-1,0,5.047435063105759,False,0,0.0009968089367836143,0.0009865438924818277,4.695072133521465,0.4527873565213091,97.50258352782289,1.0032749051757102
2022-10-04,1.7360096346193246,-1,0,5.047435063105759,False,0,0.00040060403161439745,0.00038972511778872284,9.574931677910376,1.4048341584652733,97.80937242037056,1.0063673377148916
2022-10-05,1.5107583272552902,-1,0,5.047435063105759,False,0,0.0011429583592799009,0.0011323367752317758,7.880424246248574,1.159305950800205,97.17611028420335,0.9999840499296182
2022-10-06,1.1861745240184074,-1,0,5.047435063105759,False,0,0.002147965574181004,0.002138220104854514,0.7646789796966914,0.035081265022669623,96.65493302017751,0.9947304337654524
2022-10-07,0.3501893978647938,0,0,5.047435063105759,False,0,0.0057268472237154994,0.0053469855662153015,1491.3462132497007,2210.6649920991813,96.6053696530985,0.9942308088331338
2022-10-10,-0.03002809370007484,0,0,5.047435063105759,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,-0.6070358636465241,0,0,5.047435063105759,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,-0.3940284153818014,0,0,5.047435063105759,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,-0.7323853665052988,0,0,5.047435063105759,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,-0.8957283970582677,0,0,9.135873975006929,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,0.2650838102663044,0,0,9.135873975006929,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,-0.22652817022675603,0,0,9.135873975006929,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,-1.0899708454175454,0,0,9.135873975006929,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,-1.733759846189817,0,0,9.135873975006929,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,-1.1239937273567129,0,0,9.135873975006929,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-24,-1.1115180665662359,0,0,9.135873975006929,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,-1.9155989101838926,0,0,9.135873975006929,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,-3.6392176641986422,1,0,9.135873975006929,False,0,0.0,-0.00033081105290189107,1323.1536403922369,1984.9568886266738,0.0,0.0
2022-10-27,-4.585492861550525,0,0,9.135873975006929,False,0,-0.0059961906670573765,-0.006361578367850702,1323.1536403922369,2241.141126210069,89.5822413309501,0.8821024269281579
2022-10-28,-5.539441862664234,1,0,9.135873975006929,False,0,0.0,-0.0003762342678346119,1390.704123280443,2371.638555065676,0.0,0.0
2022-10-31,-3.8031992758010444,1,0,9.135873975006929,False,0,-0.0011587610025567121,-0.0011742397158034502,45.22131631330371,15.520537634335978,94.04527851974083,0.9271360821869619
2022-11-01,-3.1354431700181498,1,0,9.135873975006929,False,0,-0.0017620025772294972,-0.0017725496015420317,9.551527251987508,1.4759647244521779,94.44275114890502,0.9309280421545871
2022-11-02,-2.513914557996124,1,0,9.135873975006929,False,0,0.002856114545244452,0.0028458896231566594,6.482936032082728,0.8314336941105026,94.9348511517311,0.9358430459641082
2022-11-03,-1.967869282259018,1,0,9.135873975006929,False,0,0.006220199169094959,0.006208241960005054,17.959925039516968,6.8401491111673165,94.772016748362,0.9332949381623882
