Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-17 00:00:00-04:00,123.61802565600583,123.72524895126948,122.00968366381709,123.0819091796875,74244600,0.0,0.0
2021-05-18 00:00:00-04:00,123.36460169987382,123.78374532662899,121.62954445690447,121.6977767944336,63342900,0.0,0.0
2021-05-19 00:00:00-04:00,120.050447495282,121.76600548369002,119.75801895076617,121.54181671142578,92612000,0.0,0.0
2021-05-20 00:00:00-04:00,122.06818662946591,124.49531683623646,121.94146411990351,124.09566497802734,76857100,0.0,0.0
2021-05-21 00:00:00-04:00,124.59279439116175,124.76825004025154,122.04869119774337,122.26313781738281,79295400,0.0,0.0
2021-05-24 00:00:00-04:00,122.82848472896345,124.70975612799803,122.76025239580743,123.89096069335938,63092900,0.0,0.0
2021-05-25 00:00:00-04:00,124.59280739844195,125.08019086281091,123.13067931563903,123.69603729248047,72009500,0.0,0.0
2021-05-26 00:00:00-04:00,123.75449350065962,124.17363709199465,123.22812661130169,123.64727020263672,56575900,0.0,0.0
2021-05-27 00:00:00-04:00,123.24765937855402,124.41735893784336,121.92199591174959,122.116943359375,94625600,0.0,0.0
2021-05-28 00:00:00-04:00,122.39959761550023,122.62379382802953,121.4053539348129,121.46383666992188,71311100,0.0,0.0
2021-06-01 00:00:00-04:00,121.92199367561527,122.18517346875952,120.81077688364034,121.1421890258789,67637100,0.0,0.0
2021-06-02 00:00:00-04:00,121.14217571934485,122.07793673418138,120.91798692698966,121.90248107910156,59278900,0.0,0.0
2021-06-03 00:00:00-04:00,121.53208465063497,121.69779071261881,120.02121601385367,120.42086791992188,76229200,0.0,0.0
2021-06-04 00:00:00-04:00,120.93747667465416,122.97471215998662,120.72303005127523,122.7115249633789,75169300,0.0,0.0
2021-06-07 00:00:00-04:00,122.98443979955707,123.13065406520676,121.67827588309044,122.72126007080078,71057600,0.0,0.0
2021-06-08 00:00:00-04:00,123.4035896495703,125.21663622404847,123.02343700167279,123.54005432128906,74403800,0.0,0.0
2021-06-09 00:00:00-04:00,123.99818609803275,124.52455300706954,123.32560491924683,123.92020416259766,56877900,0.0,0.0
2021-06-10 00:00:00-04:00,123.81297704481983,124.95344236430199,122.7602506959565,122.92595672607422,71186400,0.0,0.0
2021-06-11 00:00:00-04:00,123.33536251537065,124.22239035571975,122.91621888119515,124.13465881347656,53522400,0.0,0.0
2021-06-14 00:00:00-04:00,124.59280941543645,127.24412880162201,123.86174536220003,127.1856460571289,96906500,0.0,0.0
2021-06-15 00:00:00-04:00,126.65926509447159,127.30260492232891,126.12314857125716,126.36683654785156,62746300,0.0,0.0
2021-06-16 00:00:00-04:00,127.07839160028391,127.58526671760069,125.21662690472674,126.86394500732422,91815000,0.0,0.0
2021-06-17 00:00:00-04:00,126.52279301183641,129.20336059736883,126.37657131032402,128.46253967285156,96721700,0.0,0.0
2021-06-18 00:00:00-04:00,127.40984859905477,128.18963835001367,126.95171393992158,127.1661605834961,108953300,0.0,0.0
2021-06-21 00:00:00-04:00,127.01018237446559,129.06690958900398,125.9477063159808,128.95968627929688,79663300,0.0,0.0
2021-06-22 00:00:00-04:00,128.7940225179483,130.69478647451197,128.29688933993518,130.59730529785156,74783600,0.0,0.0
2021-06-23 00:00:00-04:00,130.39256533356104,130.92868185123652,129.8661909803765,130.32432556152344,60214200,0.0,0.0
2021-06-24 00:00:00-04:00,131.05539194095186,131.240597184488,129.5737648661965,130.04165649414062,68711000,0.0,0.0
2021-06-25 00:00:00-04:00,130.09039090512184,130.50952706925113,129.45679326652197,129.7492218017578,70783700,0.0,0.0
2021-06-28 00:00:00-04:00,130.04165459260284,131.83519451956099,129.98317185834844,131.37705993652344,62111300,0.0,0.0
