Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-17 00:00:00-04:00,213.45611840996537,214.56977305767666,209.74067801607384,211.94825744628906,3816100,0.0,0.0
2021-05-18 00:00:00-04:00,212.32277594174693,214.20514353830438,210.69664096120988,211.2288360595703,3540600,0.0,0.0
2021-05-19 00:00:00-04:00,212.72683550846955,218.39363777664784,211.40621276839133,218.13739013671875,8092100,0.0,0.0
2021-05-20 00:00:00-04:00,219.75364087938715,223.54794025541378,219.1426166308448,220.5420684814453,6705500,0.0,0.0
2021-05-21 00:00:00-04:00,221.95140215767134,222.51314690421628,219.22147758093365,219.3594512939453,4913600,0.0,0.0
2021-05-24 00:00:00-04:00,221.7444158607778,224.3068017925935,220.96585319514466,223.70562744140625,5288300,0.0,0.0
2021-05-25 00:00:00-04:00,224.7010194795313,226.3961336365402,223.0059053225224,224.41522216796875,6256300,0.0,0.0
2021-05-26 00:00:00-04:00,225.17407077108194,226.90861458644176,224.98681751483227,226.35670471191406,5807100,0.0,0.0
2021-05-27 00:00:00-04:00,226.1990192778764,226.1990192778764,222.12877251630854,222.56240844726562,15344100,0.0,0.0
2021-05-28 00:00:00-04:00,235.75868166324202,239.97675232864754,234.38879443832772,234.65489196777344,17810800,0.0,0.0
2021-06-01 00:00:00-04:00,234.55633765284549,234.95054396983232,229.09650346874184,232.78237915039062,8103900,0.0,0.0
2021-06-02 00:00:00-04:00,231.00840175854668,234.8421157740908,230.51563638360267,231.2252197265625,5543900,0.0,0.0
2021-06-03 00:00:00-04:00,229.52029561954305,229.80609296994592,226.11035201572295,227.4999542236328,5109000,0.0,0.0
2021-06-04 00:00:00-04:00,228.2785075142234,234.44792500307906,228.17009852304193,234.04385375976562,6177600,0.0,0.0
2021-06-07 00:00:00-04:00,233.17656427594855,236.00503250777834,232.42755133684037,234.69427490234375,3510800,0.0,0.0
2021-06-08 00:00:00-04:00,235.34474400156262,238.2914712933694,232.26002796950507,232.99917602539062,5827300,0.0,0.0
2021-06-09 00:00:00-04:00,235.4137399043956,235.4137399043956,232.1023557794206,232.67396545410156,3350900,0.0,0.0
2021-06-10 00:00:00-04:00,232.58528391804077,236.81320470813267,231.74757666838715,236.71466064453125,4659500,0.0,0.0
2021-06-11 00:00:00-04:00,235.57142279674716,236.89203044211132,234.96039852101282,236.83290100097656,4624200,0.0,0.0
2021-06-14 00:00:00-04:00,237.21724413974076,243.0712990927897,237.0004261757015,242.69679260253906,6764700,0.0,0.0
2021-06-15 00:00:00-04:00,241.66200380650884,241.80982740501906,238.50829335023516,239.07005310058594,5135300,0.0,0.0
2021-06-16 00:00:00-04:00,238.4984560855147,241.46489841074714,236.01491423299058,238.8828125,5099300,0.0,0.0
2021-06-17 00:00:00-04:00,238.49843235804764,243.60347422912199,237.7100047806679,240.8932647705078,5170200,0.0,0.0
2021-06-18 00:00:00-04:00,238.35064491336232,242.45044186908004,237.57206711134813,239.26718139648438,7822200,0.0,0.0
2021-06-21 00:00:00-04:00,239.92745520189652,241.1790834500245,235.43343744188456,240.9425506591797,5895100,0.0,0.0
2021-06-22 00:00:00-04:00,240.27241062181923,241.17909714787814,237.40451240171583,239.59239196777344,4457200,0.0,0.0
2021-06-23 00:00:00-04:00,240.22312666877235,240.96227475083012,237.3650934333515,238.34075927734375,4482400,0.0,0.0
2021-06-24 00:00:00-04:00,239.82890727036383,244.10610699572948,239.18830327810977,240.24282836914062,4987300,0.0,0.0
2021-06-25 00:00:00-04:00,240.65675408948744,240.66660398321696,237.50305872538252,238.3703155517578,15409300,0.0,0.0
2021-06-28 00:00:00-04:00,240.67647358356967,244.00755732745634,240.0752992182815,241.03126525878906,4274900,0.0,0.0
2021-06-29 00:00:00-04:00,240.90312366866752,243.20926186839293,238.92219736238647,242.2532958984375,3871900,0.0,0.0
2021-06-30 00:00:00-04:00,241.92811013426228,243.0614796405955,239.9767632515244,240.73562622070312,4168800,0.0,0.0
2021-07-01 00:00:00-04:00,240.96229790341442,243.02205381420316,239.10949505420322,241.4353485107422,3899600,0.0,0.0
2021-07-02 00:00:00-04:00,243.34727112827127,245.357762445971,242.28289602560798,244.60874938964844,4056200,0.0,0.0
2021-07-06 00:00:00-04:00,245.39716063965332,249.2604394363273,244.78613637713016,246.6290740966797,5590200,0.0,0.0
2021-07-07 00:00:00-04:00,249.33929394873923,249.83205935179998,244.27366620679499,244.84527587890625,5101400,0.0,0.0
2021-07-08 00:00:00-04:00,241.29733787158585,243.0121667380387,238.2422016624409,242.2434539794922,5159600,0.0,0.0
2021-07-09 00:00:00-04:00,242.0365208277301,244.41165381464748,240.55822453449636,241.51419067382812,4213500,0.0,0.0
2021-07-12 00:00:00-04:00,243.64292960149902,243.68234421742685,238.3506339302872,239.39529418945312,5604500,0.0,0.0
2021-07-13 00:00:00-04:00,238.784248202924,243.58379337025042,238.1830738202325,240.48922729492188,6699800,0.0,0.0
2021-07-14 00:00:00-04:00,240.9622819377171,242.58840175154197,236.39926949622316,238.92222595214844,6375700,0.0,0.0
2021-07-15 00:00:00-04:00,237.72975729684202,238.5280348942264,232.4078966222742,234.14242553710938,7912600,0.0,0.0
2021-07-16 00:00:00-04:00,234.85199376030002,237.39466504090765,234.3296636368658,234.9801025390625,7288100,0.0,0.0
2021-07-19 00:00:00-04:00,233.08789350922225,235.04910529412206,230.9197286692469,234.11285400390625,8843000,0.0,0.0
2021-07-20 00:00:00-04:00,235.24620117242097,239.66137498744519,232.85136852406407,236.63580322265625,8487000,0.0,0.0
2021-07-21 00:00:00-04:00,237.94655348300387,239.46426426463458,234.82242272082402,238.6068572998047,15323100,0.0,0.0
2021-07-22 00:00:00-04:00,239.97675542142417,245.1015126938696,239.81906688060874,244.68759155273438,7868700,0.0,0.0
2021-07-23 00:00:00-04:00,246.38269891191467,246.9345937513963,243.11072945212132,244.65802001953125,5877300,0.0,0.0
2021-07-26 00:00:00-04:00,244.60873497841368,244.88468239195691,242.2631819632961,244.01742553710938,3960700,0.0,0.0
2021-07-27 00:00:00-04:00,243.63307882054247,244.53976536365172,237.70017911753783,239.98660278320312,6352500,0.0,0.0
2021-07-28 00:00:00-04:00,240.29209527738948,242.51938917883237,239.48395290941178,240.43006896972656,4100200,0.0,0.0
2021-07-29 00:00:00-04:00,239.9668660409214,242.5982311010154,239.9668660409214,240.50889587402344,3271100,0.0,0.0
2021-07-30 00:00:00-04:00,239.48398378971996,240.70604739228813,238.13381140932273,238.42945861816406,3748400,0.0,0.0
