Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-17 00:00:00-04:00,14.121408850962863,14.133628001156678,13.818672627064075,14.129887580871582,216980000,0.0,0.0
2021-05-18 00:00:00-04:00,14.231130241326667,14.368035115402556,13.968790986386999,13.980511665344238,186256000,0.0,0.0
2021-05-19 00:00:00-04:00,13.532392615609274,14.04410338609354,13.509201440576488,14.030387878417969,344000000,0.0,0.0
2021-05-20 00:00:00-04:00,14.266541704450896,14.646833580285021,14.234622566942482,14.575762748718262,321592000,0.0,0.0
2021-05-21 00:00:00-04:00,15.125627113969413,15.183731096129877,14.832117340430838,14.954059600830078,672992000,0.0,0.0
2021-05-24 00:00:00-04:00,15.174252706728867,15.705414174003659,15.137844497008365,15.572749137878418,554816000,0.0,0.0
2021-05-25 00:00:00-04:00,15.726362482639168,15.778730264045185,15.44357551176999,15.608409881591797,435408000,0.0,0.0
2021-05-26 00:00:00-04:00,15.69469233324552,15.754042484575189,15.547064658382558,15.660528182983398,370440000,0.0,0.0
2021-05-27 00:00:00-04:00,15.660278094852826,15.71040181104527,15.421130958607247,15.449060440063477,581476000,0.0,0.0
2021-05-28 00:00:00-04:00,15.46202947906416,16.236577036281336,15.46202947906416,16.203659057617188,644536000,0.0,0.0
2021-06-01 00:00:00-04:00,16.229096888512235,16.34704949574134,15.86326820041709,16.223609924316406,472804000,0.0,0.0
2021-06-02 00:00:00-04:00,16.21139203355558,16.876216524208118,16.194683808700496,16.736068725585938,594168000,0.0,0.0
2021-06-03 00:00:00-04:00,16.658761189100893,17.215608058599543,16.54130706968029,16.92708396911621,580008000,0.0,0.0
2021-06-04 00:00:00-04:00,17.069478766631683,17.616599909816845,17.052523208969372,17.534059524536133,617120000,0.0,0.0
2021-06-07 00:00:00-04:00,17.527072794284408,17.767715323688513,17.14952444459165,17.5747013092041,575756000,0.0,0.0
2021-06-08 00:00:00-04:00,17.483185585690848,17.57719836078649,17.207629259933416,17.41311264038086,323848000,0.0,0.0
2021-06-09 00:00:00-04:00,17.475716134562592,17.53483058843353,17.216310173340066,17.318574905395508,381656000,0.004,0.0
2021-06-10 00:00:00-04:00,17.31035015277787,17.45202583585592,17.13674801084878,17.385177612304688,287772000,0.0,0.0
2021-06-11 00:00:00-04:00,17.439547219530038,17.898247503293362,17.403879495985695,17.784507751464844,416308000,0.0,0.0
2021-06-14 00:00:00-04:00,17.865072468441838,17.9982664755166,17.622378570506847,17.977563858032227,321376000,0.0,0.0
2021-06-15 00:00:00-04:00,17.874054743695652,17.975073024219547,17.687481873167364,17.74784278869629,243032000,0.0,0.0
2021-06-16 00:00:00-04:00,17.75009034027756,17.91371508228744,17.54431057593765,17.76954460144043,307124000,0.0,0.0
2021-06-17 00:00:00-04:00,17.7338803438254,18.79195600704923,17.71567253718677,18.614612579345703,809656000,0.0,0.0
2021-06-18 00:00:00-04:00,18.74106585941373,19.330714616540423,18.54152223766029,18.596147537231445,968856000,0.0,0.0
2021-06-21 00:00:00-04:00,18.393118696833035,18.494138905663043,17.78201922276795,18.3851375579834,672384000,0.0,0.0
2021-06-22 00:00:00-04:00,18.429284231032042,18.920409647101682,18.343978923682204,18.843584060668945,580144000,0.0,0.0
2021-06-23 00:00:00-04:00,18.96430647751163,19.108975530104733,18.864534651482277,19.01369285583496,332356000,0.0,0.0
