Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-27 00:00:00-04:00,288.1117043575675,289.9233081860537,286.0302890699818,288.8151550292969,22605700,0.0,0.0
2021-08-30 00:00:00-04:00,290.1642080093696,293.15142516677145,290.10639336951124,292.5443420410156,16348100,0.0,0.0
2021-08-31 00:00:00-04:00,293.34417025857385,293.4212466452703,290.5303969246272,290.8965759277344,26285300,0.0,0.0
2021-09-01 00:00:00-04:00,291.85049693558,294.08609406102465,290.5207015866993,290.84832763671875,18983800,0.0,0.0
2021-09-02 00:00:00-04:00,291.2048996220678,292.3226688129112,289.2583755946985,290.1930847167969,16285600,0.0,0.0
2021-09-03 00:00:00-04:00,290.03893618886394,291.59037412727884,289.33551492747904,290.1835021972656,14747900,0.0,0.0
2021-09-07 00:00:00-04:00,290.0582716965981,290.1353480932548,287.35051112759913,289.2584533691406,17180400,0.0,0.0
2021-09-08 00:00:00-04:00,288.8729444557402,289.67273318736136,286.6469927606512,289.28729248046875,15046800,0.0,0.0
2021-09-09 00:00:00-04:00,289.8750845523656,291.14706522320324,286.19406294762535,286.4349670410156,19927000,0.0,0.0
2021-09-10 00:00:00-04:00,287.5624103075582,289.0078348637292,284.6330083063583,284.95098876953125,19633400,0.0,0.0
2021-09-13 00:00:00-04:00,286.7240711170078,287.678071426656,283.3803207637957,286.1844482421875,23652900,0.0,0.0
2021-09-14 00:00:00-04:00,288.66095649526324,290.42439115897747,287.2540846387654,288.8825988769531,21853400,0.0,0.0
2021-09-15 00:00:00-04:00,292.2264051004147,294.2114531175559,290.83879472239886,293.7296447753906,28356300,0.0,0.0
2021-09-16 00:00:00-04:00,292.70820968009997,294.20180375871473,289.81735966426726,294.1150817871094,19550800,0.0,0.0
2021-09-17 00:00:00-04:00,293.103255033234,293.4212355512948,288.6320601855472,288.9596862792969,41372500,0.0,0.0
2021-09-20 00:00:00-04:00,285.54842520573646,287.8514824392424,278.98620009647595,283.59228515625,38278700,0.0,0.0
2021-09-21 00:00:00-04:00,284.93182120134657,286.7145179579363,283.3707668698969,284.0741882324219,22364100,0.0,0.0
2021-09-22 00:00:00-04:00,285.9339770236081,289.29698969688434,283.7947469001605,287.7166442871094,26626300,0.0,0.0
2021-09-23 00:00:00-04:00,287.9768206871402,289.9522229123692,286.70483974436394,288.6609802246094,18604600,0.0,0.0
2021-09-24 00:00:00-04:00,287.3794331473521,288.8922890911744,286.1267137314538,288.45867919921875,14999000,0.0,0.0
2021-09-27 00:00:00-04:00,285.3654278881508,285.68340842010866,282.2818430717225,283.46710205078125,23571700,0.0,0.0
2021-09-28 00:00:00-04:00,279.25607020918045,280.20042503434115,272.4625851539167,273.2045593261719,43186200,0.0,0.0
2021-09-29 00:00:00-04:00,274.72706776293006,276.3362908365867,272.713112823429,273.6670837402344,26353700,0.0,0.0
2021-09-30 00:00:00-04:00,275.31486617919455,277.35772848518707,271.3736781629652,271.66278076171875,32343600,0.0,0.0
2021-10-01 00:00:00-04:00,271.855518825413,279.42956082549745,271.055729962069,278.5815734863281,30086300,0.0,0.0
2021-10-04 00:00:00-04:00,276.9434021661116,277.28067385415983,270.0535494270314,272.8094787597656,31350700,0.0,0.0
2021-10-05 00:00:00-04:00,273.7152514221425,279.83422199721866,273.7152514221425,278.25390625,24993000,0.0,0.0
2021-10-06 00:00:00-04:00,275.38232168306524,282.94671707548684,275.1221558151547,282.44561767578125,28002600,0.0,0.0
2021-10-07 00:00:00-04:00,284.4403865957218,285.847288230809,283.2262494817248,284.1224060058594,20430500,0.0,0.0
2021-10-08 00:00:00-04:00,285.4425562546436,285.847288230809,283.0720672721022,284.1224060058594,17685700,0.0,0.0
2021-10-11 00:00:00-04:00,282.26259742313226,287.12884966284184,282.0987696561335,283.5249328613281,19298600,0.0,0.0
2021-10-12 00:00:00-04:00,284.5944873273196,284.69085485665033,281.71328346594987,282.2239990234375,17974100,0.0,0.0
2021-10-13 00:00:00-04:00,284.18023921178894,286.46400636437687,282.8118903915846,285.529296875,23416300,0.0,0.0
2021-10-14 00:00:00-04:00,288.32371333397117,292.2359943595076,286.99391772689086,291.73492431640625,27262900,0.0,0.0
2021-10-15 00:00:00-04:00,291.3397657509714,293.3730115553381,289.58597692406954,293.1417236328125,25384800,0.0,0.0
2021-10-18 00:00:00-04:00,292.52511657650416,296.9962825877865,291.6771292104213,296.1097717285156,22729300,0.0,0.0
2021-10-19 00:00:00-04:00,297.1311321961775,298.04655016071644,296.0422409246639,297.0155029296875,17682100,0.0,0.0
2021-10-20 00:00:00-04:00,297.95983967544254,298.4320317414315,294.9726227448066,296.225341796875,16537100,0.0,0.0
2021-10-21 00:00:00-04:00,295.99411129385413,299.70401151928974,295.2135548265935,299.4534912109375,16918100,0.0,0.0
2021-10-22 00:00:00-04:00,299.10655718444485,299.7714549252828,296.6011483907177,297.91168212890625,17449300,0.0,0.0
2021-10-25 00:00:00-04:00,298.10438841823645,298.14294131253496,295.309906430058,296.9191589355469,17554500,0.0,0.0
2021-10-26 00:00:00-04:00,299.6847507755604,301.0338080808827,297.37207690825886,298.8271179199219,28107300,0.0,0.0
2021-10-27 00:00:00-04:00,304.50275387206455,314.2352844817011,304.50275387206455,311.4118957519531,52588700,0.0,0.0
2021-10-28 00:00:00-04:00,312.5298116273142,313.05017291306893,309.66786866653763,312.5491027832031,26297900,0.0,0.0
2021-10-29 00:00:00-04:00,312.33699627026226,319.92065282329474,312.11535390609777,319.5544738769531,34766000,0.0,0.0
2021-11-01 00:00:00-04:00,319.3039399071891,319.429214753653,314.49550312432325,317.3863525390625,27073200,0.0,0.0
2021-11-02 00:00:00-04:00,318.2922070795532,321.31797741681345,317.9934882764792,321.0096130371094,26487100,0.0,0.0
2021-11-03 00:00:00-04:00,321.7515023539127,322.7151187307781,318.6197491291001,321.8478698730469,21500100,0.0,0.0
2021-11-04 00:00:00-04:00,320.778330690629,324.29552525226745,317.52130201351525,324.19915771484375,23992200,0.0,0.0
2021-11-05 00:00:00-04:00,326.19391109896634,326.46372260907503,322.25272217294105,323.8330383300781,22570100,0.0,0.0
2021-11-08 00:00:00-05:00,325.0278752948011,325.3651469944245,322.27194586748317,324.7291564941406,20897000,0.0,0.0
2021-11-09 00:00:00-05:00,324.8446978129516,326.39613544817803,322.35858053714594,323.7269287109375,21307400,0.0,0.0
2021-11-10 00:00:00-05:00,322.39719647909817,322.4550111195703,317.916385399046,318.76434326171875,25500900,0.0,0.0
2021-11-11 00:00:00-05:00,319.197991984075,321.62629517799496,318.48492512550797,320.3350524902344,16849800,0.0,0.0
2021-11-12 00:00:00-05:00,321.7709095924338,324.96047859803025,321.6456347130858,324.4690246582031,23831000,0.0,0.0
2021-11-15 00:00:00-05:00,325.25913835367027,325.5867644516325,321.87683485459274,323.8426208496094,16723000,0.0,0.0
2021-11-16 00:00:00-05:00,323.4668027763442,328.27526945186895,323.30300442769504,327.157470703125,20886800,0.0,0.0
2021-11-17 00:00:00-05:00,327.2057858501784,330.3432697598769,326.2983266086432,327.3795471191406,19053400,0.62,0.0
2021-11-18 00:00:00-05:00,326.47202852171574,330.5942177948435,325.44872862025187,329.4550476074219,22463500,0.0,0.0
2021-11-19 00:00:00-05:00,330.7776231911043,333.152448348102,330.3528538835382,331.2313232421875,21963400,0.0,0.0
2021-11-22 00:00:00-05:00,332.68911800842596,337.564302737887,327.7946362926537,328.06494140625,31031100,0.0,0.0
2021-11-23 00:00:00-05:00,325.38118601428096,327.69812064888646,322.0120206003462,325.9893798828125,30427600,0.0,0.0
2021-11-24 00:00:00-05:00,324.63782194134853,326.45274014228477,322.34987720586537,326.2113952636719,21661300,0.0,0.0
2021-11-26 00:00:00-05:00,322.77463147147154,326.23067700890783,316.7603067714065,318.26629638671875,24217200,0.0,0.0
2021-11-29 00:00:00-05:00,323.34418392046973,327.29258219620067,323.15109625287187,324.9756774902344,28563500,0.0,0.0
2021-11-30 00:00:00-05:00,323.7110306026671,326.08585570049416,317.60016244351027,319.144775390625,42885600,0.0,0.0
2021-12-01 00:00:00-05:00,323.5276191928272,327.53393801069564,317.9863505876279,318.6524353027344,33337600,0.0,0.0
2021-12-02 00:00:00-05:00,318.864840789436,321.94440378728416,316.4513920112506,318.0828857421875,30766000,0.0,0.0
2021-12-03 00:00:00-05:00,320.4963603630018,321.18180108322787,307.01966954803913,311.8272705078125,41779300,0.0,0.0
2021-12-06 00:00:00-05:00,312.7346847030442,316.1135127790288,308.1780925192748,314.8971252441406,30032600,0.0,0.0
2021-12-07 00:00:00-05:00,320.15847701837134,324.1744298816056,318.67178431375265,323.3249206542969,31021900,0.0,0.0
2021-12-08 00:00:00-05:00,323.70142498514247,323.8848494624371,319.3475536468009,323.3731994628906,24761000,0.0,0.0
2021-12-09 00:00:00-05:00,322.83254633757906,324.84052263649073,320.62181914163386,321.5679016113281,22214200,0.0,0.0
2021-12-10 00:00:00-05:00,323.3827651973081,331.1250964977841,323.19934077530974,330.6810302734375,38095700,0.0,0.0
2021-12-13 00:00:00-05:00,328.8854035288056,331.88774838642314,327.34079080039083,327.64971923828125,28899400,0.0,0.0
2021-12-14 00:00:00-05:00,321.68374322246143,323.0545950116288,312.88912106633165,316.9726867675781,44438700,0.0,0.0
2021-12-15 00:00:00-05:00,317.23333915012444,323.5855526741377,313.26564359900055,323.0642395019531,35381100,0.0,0.0
2021-12-16 00:00:00-05:00,324.0875444975225,325.10121065165634,311.83687625533753,313.65179443359375,35034800,0.0,0.0
2021-12-17 00:00:00-05:00,309.7709825901244,313.67112406852533,306.2666502470529,312.5898742675781,47750300,0.0,0.0
2021-12-20 00:00:00-05:00,308.96970202135424,311.6244956878622,306.5755796789902,308.8345642089844,28326500,0.0,0.0
2021-12-21 00:00:00-05:00,312.09752764718075,316.38381472096694,308.7283333654757,315.95904541015625,24740600,0.0,0.0
2021-12-22 00:00:00-05:00,316.9341062072316,322.0602694505174,314.4724000480661,321.66448974609375,24831500,0.0,0.0
2021-12-23 00:00:00-05:00,321.23000578456225,324.74400105600773,321.2107088019103,323.10284423828125,19617800,0.0,0.0
2021-12-27 00:00:00-05:00,323.84624509607664,330.62322900952455,323.8172848853802,330.5942687988281,19947000,0.0,0.0
2021-12-28 00:00:00-05:00,331.2699450024373,331.9070989605817,328.5379341826007,329.43572998046875,15661500,0.0,0.0
2021-12-29 00:00:00-05:00,329.4838996470539,332.3800371632988,327.91999010204705,330.1114196777344,15042000,0.0,0.0
2021-12-30 00:00:00-05:00,330.0729001077908,331.25066424671456,327.0898810628788,327.57257080078125,15994500,0.0,0.0
2021-12-31 00:00:00-05:00,326.7906054612649,327.6111544209489,324.2226926014007,324.6764221191406,18000800,0.0,0.0
2022-01-03 00:00:00-05:00,323.7400001560889,326.29824977245147,318.3628296202537,323.1607666015625,28865100,0.0,0.0
2022-01-04 00:00:00-05:00,323.2379618678629,323.59517698244974,314.82951579453515,317.6194763183594,32674300,0.0,0.0
2022-01-05 00:00:00-05:00,314.5785047925629,314.78125567055275,305.0405814422899,305.4267272949219,40054300,0.0,0.0
2022-01-06 00:00:00-05:00,302.30856806148427,307.66644167118665,300.7060346434731,303.0133056640625,39646100,0.0,0.0
2022-01-07 00:00:00-05:00,303.27393271968896,305.54258020265945,299.35449471125537,303.1677551269531,32720000,0.0,0.0
2022-01-10 00:00:00-05:00,298.77528825214137,303.82423357931884,294.1414784951119,303.3898010253906,44289500,0.0,0.0
2022-01-11 00:00:00-05:00,302.53064320042563,305.6488002414314,299.1614780529444,304.07525634765625,29386800,0.0,0.0
2022-01-12 00:00:00-05:00,308.6029590335148,312.21346988721893,306.10259954404205,307.25140380859375,34372200,0.0,0.0
2022-01-13 00:00:00-05:00,309.37515937724777,309.7709684945666,293.4753583562799,294.2476501464844,45366000,0.0,0.0
2022-01-14 00:00:00-05:00,293.71673416868725,300.05928501415605,293.2340443836935,299.46075439453125,39846400,0.0,0.0
2022-01-18 00:00:00-05:00,293.54294042354564,299.0745458921932,291.2935897762765,292.1720886230469,42333200,0.0,0.0
2022-01-19 00:00:00-05:00,295.68600434628456,303.04218915963577,292.2202965427178,292.8284606933594,45933900,0.0,0.0
2022-01-20 00:00:00-05:00,298.3698016436407,300.8604673943379,290.71435049782207,291.1584167480469,35380700,0.0,0.0
2022-01-21 00:00:00-05:00,292.21074246408233,293.58156494621363,285.37583865558236,285.78131103515625,57984400,0.0,0.0
2022-01-24 00:00:00-05:00,282.0838512555884,286.82383782749025,266.49295154897675,286.1094665527344,85731500,0.0,0.0
2022-01-25 00:00:00-05:00,281.4275105232843,284.777379629548,275.29737232219435,278.5024108886719,72848600,0.0,0.0
2022-01-26 00:00:00-05:00,297.32722375809846,297.8195767322565,282.8851546395586,286.437744140625,90428900,0.0,0.0
2022-01-27 00:00:00-05:00,292.18181992971034,296.6611663626569,287.6155633991125,289.4594421386719,53481300,0.0,0.0
2022-01-28 00:00:00-05:00,289.83586478628683,297.80024475160536,284.2559730920568,297.5878601074219,49743700,0.0,0.0
2022-01-31 00:00:00-05:00,298.2539651589988,301.5652092942881,295.76326991115974,300.21368408203125,46444500,0.0,0.0
2022-02-01 00:00:00-05:00,299.663396097362,299.87578072467323,294.5661945029304,298.0705261230469,40950400,0.0,0.0
2022-02-02 00:00:00-05:00,298.9104284628024,304.21035194352163,298.1863939124947,302.6078186035156,36636000,0.0,0.0
2022-02-03 00:00:00-05:00,298.7752424556932,300.45502254049995,289.57517852557834,290.8205261230469,43730000,0.0,0.0
2022-02-04 00:00:00-05:00,289.8165105525263,298.10911517984084,289.58482894873913,295.34814453125,35096500,0.0,0.0
2022-02-07 00:00:00-05:00,295.57022651592763,297.18239363022644,289.5172787684884,290.53094482421875,28533300,0.0,0.0
2022-02-08 00:00:00-05:00,290.82058728101566,294.98137075377906,289.5656056597399,294.0159912109375,32421200,0.0,0.0
2022-02-09 00:00:00-05:00,299.14209466836076,301.1307737737914,296.74797273384456,300.4356994628906,31284700,0.0,0.0
2022-02-10 00:00:00-05:00,293.5140327543915,298.4181483420068,290.2896683057425,291.9114990234375,45386200,0.0,0.0
2022-02-11 00:00:00-05:00,292.69346087944797,293.75538439550695,284.0340041683453,284.82562255859375,39175600,0.0,0.0
2022-02-14 00:00:00-05:00,283.599498987924,286.4860034605709,281.263297311286,284.78692626953125,36359500,0.0,0.0
2022-02-15 00:00:00-05:00,289.62343867620336,290.3860670729581,286.736934680652,290.0675048828125,27058300,0.0,0.0
2022-02-16 00:00:00-05:00,288.635864710569,291.0543038082839,284.09887060149885,289.72900390625,29982100,0.62,0.0
2022-02-17 00:00:00-05:00,286.6913858769695,287.1170334540753,280.53889193473333,281.2450866699219,32461600,0.0,0.0
2022-02-18 00:00:00-05:00,283.489489314172,284.27306141380194,276.9693853417557,278.5365295410156,34264000,0.0,0.0
2022-02-22 00:00:00-05:00,275.70201990685416,282.02866399823324,275.2183321526316,278.3332824707031,41736100,0.0,0.0
2022-02-23 00:00:00-05:00,280.7130382995433,282.1834680729997,270.9619054573808,271.1263427734375,37811200,0.0,0.0
2022-02-24 00:00:00-05:00,263.6195175824751,285.530567636646,262.66179572392394,284.9791564941406,56989700,0.0,0.0
2022-02-25 00:00:00-05:00,285.51122425806165,287.9199798483663,282.1350636287986,287.61041259765625,32546700,0.0,0.0
2022-02-28 00:00:00-05:00,284.7082917445892,289.3807321175086,283.44103215371325,289.0421447753906,34627500,0.0,0.0
2022-03-01 00:00:00-05:00,286.73009989470324,290.1836376065008,282.6187539107419,285.3274230957031,31217800,0.0,0.0
2022-03-02 00:00:00-05:00,285.7240737108103,291.63475461259384,284.118256021791,290.3965148925781,31873000,0.0,0.0
2022-03-03 00:00:00-05:00,293.0084173965025,293.2405780996094,284.4567908872236,286.26580810546875,27314500,0.0,0.0
2022-03-04 00:00:00-05:00,284.6889691786735,286.0142690066233,277.80125973691753,280.4034729003906,32356500,0.0,0.0
2022-03-07 00:00:00-05:00,279.11684688434497,280.2390059870798,269.4430920558965,269.8106994628906,43157200,0.0,0.0
2022-03-08 00:00:00-05:00,268.7369507911687,274.695988493688,261.19143233256847,266.8505859375,48159500,0.0,0.0
2022-03-09 00:00:00-05:00,274.192941941818,280.1519791699358,271.6197193077244,279.0878601074219,35204500,0.0,0.0
2022-03-10 00:00:00-05:00,273.7866644734184,277.24988606847967,271.4262653649747,276.2728271484375,30628000,0.0,0.0
2022-03-11 00:00:00-05:00,278.5654386141769,280.06488834104937,270.31372684225215,270.932861328125,27209300,0.0,0.0
2022-03-14 00:00:00-04:00,271.19411574307355,276.08903470394495,266.821587956301,267.4213562011719,30660700,0.0,0.0
2022-03-15 00:00:00-04:00,271.2037785530538,278.4300760838003,269.6366346705724,277.78192138671875,34245100,0.0,0.0
2022-03-16 00:00:00-04:00,279.67796423359994,284.9598566183486,273.960800034903,284.7857360839844,37826300,0.0,0.0
2022-03-17 00:00:00-04:00,283.7216255602985,285.96591473369335,279.92949985014275,285.5886535644531,30816600,0.0,0.0
2022-03-18 00:00:00-04:00,285.7337436372442,291.1800733202025,283.17988724924487,290.628662109375,43390600,0.0,0.0
2022-03-21 00:00:00-04:00,289.1388741774251,290.348093539092,285.27902590005374,289.4000549316406,28351200,0.0,0.0
2022-03-22 00:00:00-04:00,290.01922877865013,295.04959432677754,289.0228329688514,294.1402587890625,27599700,0.0,0.0
2022-03-23 00:00:00-04:00,290.7060719110069,293.3373349131294,288.0070855267432,289.7193298339844,25715400,0.0,0.0
2022-03-24 00:00:00-04:00,289.3807798917864,294.2756985521243,288.5875247357409,294.178955078125,24484500,0.0,0.0
2022-03-25 00:00:00-04:00,295.27209408375734,295.5332748935633,289.5258800923185,293.77264404296875,22566500,0.0,0.0
2022-03-28 00:00:00-04:00,294.401361618458,300.66028204395406,294.401361618458,300.5635681152344,29578200,0.0,0.0
2022-03-29 00:00:00-04:00,303.66896183482845,305.51665328271804,298.96749977160823,305.1200256347656,30393400,0.0,0.0
2022-03-30 00:00:00-04:00,303.5237389507756,305.642293606047,301.4148379753387,303.6204528808594,28163600,0.0,0.0
2022-03-31 00:00:00-04:00,303.65915116071864,304.85871680672483,297.84524471777274,298.25152587890625,33422100,0.0,0.0
2022-04-01 00:00:00-04:00,299.27699192361627,300.01220684451596,295.57195627521304,299.32537841796875,27110500,0.0,0.0
2022-04-04 00:00:00-04:00,299.9734775453708,304.8296921264754,299.605870116793,304.69427490234375,24289600,0.0,0.0
2022-04-05 00:00:00-04:00,303.0498365279918,304.5976438670888,299.7607643836416,300.7378234863281,23156700,0.0,0.0
2022-04-06 00:00:00-04:00,295.23337365440614,296.98432119939486,287.03001760705087,289.72900390625,40110400,0.0,0.0
2022-04-07 00:00:00-04:00,286.9816333071018,293.7435789334034,286.6817492492974,291.5379638671875,31411200,0.0,0.0
2022-04-08 00:00:00-04:00,290.6383190722913,291.2961273756615,286.6140331520905,287.2815246582031,24361900,0.0,0.0
2022-04-11 00:00:00-04:00,282.27054447193905,283.06377005501855,275.70205565183903,275.9535827636719,34569300,0.0,0.0
